investor_id,date,loan_id,amount,principal_payment,interest_payment
3,2022-10-02,296,2555.352413,2119.031866,436.3205475
4,2022-10-02,296,46.46095297,38.5278521,7.933100863
1,2022-10-02,395,2683.253306,1879.072503,804.1808026
4,2022-10-02,395,255.5479339,178.959286,76.58864787
1,2022-10-02,423,928.3184858,838.1934858,90.125
2,2022-10-02,423,2829.1611,2554.494433,274.6666667
3,2022-10-02,423,4862.62064,4390.537307,472.0833333
3,2022-10-02,545,1124.410909,867.7662798,256.6446292
4,2022-10-02,545,255.5479339,197.219609,58.32832483
1,2022-10-02,566,-26250,-26250,0
3,2022-10-02,566,-11000,-11000,0
4,2022-10-02,566,-2500,-2500,0
4,2022-10-02,621,255.5479339,197.219609,58.32832483
1,2022-10-02,699,4892.630988,4439.628253,453.0027354
1,2022-10-02,710,2683.253306,1819.190806,864.0625
4,2022-10-02,710,255.5479339,173.2562672,82.29166667
1,2022-10-02,974,487.8400061,404.5424471,83.29755906
2,2022-10-02,974,1486.750495,1232.891267,253.8592276
4,2022-10-02,974,46.46095297,38.5278521,7.933100863
1,2022-10-03,4,487.8400061,397.7150061,90.125
2,2022-10-03,4,1486.750495,1212.083828,274.6666667
4,2022-10-03,4,46.46095297,37.87761963,8.583333333
1,2022-10-03,7,487.8400061,404.5424471,83.29755906
2,2022-10-03,7,1486.750495,1232.891267,253.8592276
3,2022-10-03,7,2555.352413,2119.031866,436.3205475
5,2022-10-03,7,929.2190593,770.5570421,158.6620173
1,2022-10-03,75,4892.630988,4439.628253,453.0027354
4,2022-10-03,75,465.964856,422.8217383,43.14311765
1,2022-10-03,85,2683.253306,1879.072503,804.1808026
4,2022-10-03,85,255.5479339,178.959286,76.58864787
2,2022-10-03,91,-80000,-80000,0
3,2022-10-03,91,-110000,-110000,0
1,2022-10-03,119,2683.253306,2004.814098,678.4392081
4,2022-10-03,119,255.5479339,190.934676,64.61325791
1,2022-10-03,175,4892.630988,4439.628253,453.0027354
4,2022-10-03,175,465.964856,422.8217383,43.14311765
1,2022-10-03,198,2683.253306,2070.805895,612.4474107
1,2022-10-03,201,487.8400061,397.7150061,90.125
2,2022-10-03,201,1486.750495,1212.083828,274.6666667
5,2022-10-03,201,929.2190593,757.5523927,171.6666667
1,2022-10-03,250,4892.630988,4028.568488,864.0625
4,2022-10-03,250,465.964856,383.6731893,82.29166667
1,2022-10-03,301,928.3184858,867.2184731,61.10001269
5,2022-10-03,301,1768.225687,1651.844711,116.3809766
2,2022-10-03,339,7311.574955,6240.772792,1070.802163
5,2022-10-03,339,1827.893739,1560.193198,267.7005408
2,2022-10-03,418,-16000,-16000,0
3,2022-10-03,418,-27500,-27500,0
4,2022-10-03,418,-500,-500,0
5,2022-10-03,418,-10000,-10000,0
2,2022-10-03,419,14018.11664,12858.11664,1160
5,2022-10-03,419,8761.3229,8036.3229,725
1,2022-10-03,463,928.3184858,882.1057236,46.21276224
2,2022-10-03,463,2829.1611,2688.322205,140.8388944
3,2022-10-03,463,4862.62064,4620.55379,242.0668498
4,2022-10-03,463,88.41128436,84.01006891,4.401215451
3,2022-10-03,501,2050.245366,1801.128502,249.1168642
4,2022-10-03,501,465.964856,409.3473869,56.61746914
1,2022-10-03,508,928.3184858,897.2485385,31.06994731
2,2022-10-03,508,2829.1611,2734.471736,94.68936324
4,2022-10-03,508,88.41128436,85.45224176,2.959042601
5,2022-10-03,508,1768.225687,1709.044835,59.18085203
4,2022-10-03,604,255.5479339,197.219609,58.32832483
1,2022-10-03,728,2683.253306,1879.072503,804.1808026
4,2022-10-03,728,255.5479339,178.959286,76.58864787
4,2022-10-03,730,88.41128436,81.19833085,7.212953507
1,2022-10-03,783,2683.253306,1940.925306,742.3279994
3,2022-10-03,792,10053.41556,8581.062588,1472.352974
1,2022-10-03,808,2683.253306,1940.925306,742.3279994
4,2022-10-03,808,255.5479339,184.8500292,70.69790471
1,2022-10-03,896,4892.630988,4161.175534,731.4554539
3,2022-10-03,896,2050.245366,1743.7307,306.5146664
3,2022-10-03,970,-11000,-11000,0
4,2022-10-03,970,-2500,-2500,0
1,2022-10-03,972,4892.630988,4585.766016,306.864972
3,2022-10-03,972,2050.245366,1921.65433,128.5910359
4,2022-10-03,972,465.964856,436.7396206,29.22523543
2,2022-10-04,27,2829.1611,2554.494433,274.6666667
3,2022-10-04,27,4862.62064,4390.537307,472.0833333
5,2022-10-04,27,1768.225687,1596.559021,171.6666667
2,2022-10-04,245,1486.750495,1232.891267,253.8592276
3,2022-10-04,245,2555.352413,2119.031866,436.3205475
4,2022-10-04,245,46.46095297,38.5278521,7.933100863
5,2022-10-04,245,929.2190593,770.5570421,158.6620173
4,2022-10-04,256,-500,-500,0
5,2022-10-04,256,-10000,-10000,0
3,2022-10-04,295,1124.410909,867.7662798,256.6446292
4,2022-10-04,295,255.5479339,197.219609,58.32832483
1,2022-10-04,398,487.8400061,418.5509542,69.28905197
2,2022-10-04,398,1486.750495,1275.58386,211.1666346
5,2022-10-04,398,929.2190593,797.2399127,131.9791466
1,2022-10-04,414,2683.253306,1940.925306,742.3279994
4,2022-10-04,414,255.5479339,184.8500292,70.69790471
3,2022-10-04,481,1124.410909,762.3275757,362.0833333
4,2022-10-04,481,255.5479339,173.2562672,82.29166667
1,2022-10-04,644,487.8400061,425.7360789,62.10392725
2,2022-10-04,644,1486.750495,1297.481383,189.2691116
3,2022-10-04,644,2555.352413,2230.046128,325.3062856
4,2022-10-04,644,46.46095297,40.54629323,5.914659738
4,2022-10-04,853,255.5479339,178.959286,76.58864787
1,2022-10-04,865,2683.253306,2004.814098,678.4392081
1,2022-10-04,912,487.8400061,397.7150061,90.125
2,2022-10-04,912,1486.750495,1212.083828,274.6666667
4,2022-10-04,912,46.46095297,37.87761963,8.583333333
5,2022-10-04,912,929.2190593,757.5523927,171.6666667
1,2022-10-04,971,2683.253306,1819.190806,864.0625
3,2022-10-04,971,1124.410909,762.3275757,362.0833333
4,2022-10-04,971,255.5479339,173.2562672,82.29166667
1,2022-10-05,144,-5250,-5250,0
5,2022-10-05,144,-10000,-10000,0
1,2022-10-05,210,-26250,-26250,0
3,2022-10-05,210,-11000,-11000,0
4,2022-10-05,246,88.41128436,79.82795103,8.583333333
1,2022-10-05,324,2683.253306,1819.190806,864.0625
3,2022-10-05,324,1124.410909,762.3275757,362.0833333
1,2022-10-05,488,4892.630988,4298.147562,594.4834259
3,2022-10-05,488,2050.245366,1801.128502,249.1168642
4,2022-10-05,488,465.964856,409.3473869,56.61746914
1,2022-10-05,560,4892.630988,4298.147562,594.4834259
3,2022-10-05,560,2050.245366,1801.128502,249.1168642
1,2022-10-05,613,4892.630988,4298.147562,594.4834259
3,2022-10-05,613,2050.245366,1801.128502,249.1168642
4,2022-10-05,613,465.964856,409.3473869,56.61746914
1,2022-10-05,619,4892.630988,4585.766016,306.864972
4,2022-10-05,619,465.964856,436.7396206,29.22523543
2,2022-10-05,652,7311.574955,6331.263997,980.3109577
5,2022-10-05,652,4569.734347,3957.039998,612.6943485
1,2022-10-05,734,2683.253306,1879.072503,804.1808026
1,2022-10-05,807,4892.630988,4028.568488,864.0625
3,2022-10-05,807,2050.245366,1688.162033,362.0833333
4,2022-10-05,807,465.964856,383.6731893,82.29166667
1,2022-10-05,857,-26250,-26250,0
3,2022-10-05,909,19274.91038,18727.86477,547.0456118
1,2022-10-05,914,4892.630988,4585.766016,306.864972
2,2022-10-05,926,7311.574955,6331.263997,980.3109577
3,2022-10-05,926,10053.41556,8705.487996,1347.927567
5,2022-10-05,926,4569.734347,3957.039998,612.6943485
1,2022-10-06,93,4892.630988,4585.766016,306.864972
4,2022-10-06,93,465.964856,436.7396206,29.22523543
4,2022-10-06,102,-2500,-2500,0
1,2022-10-06,103,928.3184858,852.582474,75.73601183
2,2022-10-06,103,2829.1611,2598.346587,230.8145122
5,2022-10-06,103,1768.225687,1623.966617,144.2590701
4,2022-10-06,139,-2500,-2500,0
1,2022-10-06,195,928.3184858,838.1934858,90.125
2,2022-10-06,195,2829.1611,2554.494433,274.6666667
4,2022-10-06,195,88.41128436,79.82795103,8.583333333
3,2022-10-06,287,2555.352413,2119.031866,436.3205475
4,2022-10-06,287,46.46095297,38.5278521,7.933100863
2,2022-10-06,335,1486.750495,1232.891267,253.8592276
4,2022-10-06,335,46.46095297,38.5278521,7.933100863
5,2022-10-06,335,929.2190593,770.5570421,158.6620173
4,2022-10-06,359,465.964856,396.3024318,69.66242418
3,2022-10-06,366,19274.91038,17679.91038,1595
1,2022-10-06,401,2683.253306,1879.072503,804.1808026
4,2022-10-06,401,255.5479339,178.959286,76.58864787
4,2022-10-06,411,88.41128436,79.82795103,8.583333333
1,2022-10-06,552,2683.253306,1879.072503,804.1808026
3,2022-10-06,552,1124.410909,787.4208584,336.9900506
1,2022-10-06,640,4892.630988,4439.628253,453.0027354
4,2022-10-06,640,465.964856,422.8217383,43.14311765
1,2022-10-06,693,-5250,-5250,0
2,2022-10-06,757,7311.574955,6516.201801,795.3731535
3,2022-10-06,757,10053.41556,8959.777477,1093.638086
5,2022-10-06,757,4569.734347,4072.626126,497.1082209
1,2022-10-06,763,487.8400061,425.7360789,62.10392725
2,2022-10-06,763,1486.750495,1297.481383,189.2691116
3,2022-10-06,763,2555.352413,2230.046128,325.3062856
1,2022-10-06,765,-26250,-26250,0
3,2022-10-06,765,-11000,-11000,0
4,2022-10-06,765,-2500,-2500,0
2,2022-10-06,770,14018.11664,13233.70544,784.4111984
5,2022-10-06,770,8761.3229,8271.065901,490.256999
1,2022-10-06,817,2683.253306,2004.814098,678.4392081
4,2022-10-06,817,255.5479339,190.934676,64.61325791
1,2022-10-06,827,2683.253306,1940.925306,742.3279994
3,2022-10-06,827,1124.410909,813.3401283,311.0707807
5,2022-10-06,944,8761.3229,8152.849582,608.473318
1,2022-10-06,949,2683.253306,1879.072503,804.1808026
4,2022-10-06,949,255.5479339,178.959286,76.58864787
3,2022-10-06,990,1124.410909,867.7662798,256.6446292
4,2022-10-06,990,255.5479339,197.219609,58.32832483
3,2022-10-07,54,1124.410909,867.7662798,256.6446292
1,2022-10-07,145,2683.253306,1819.190806,864.0625
4,2022-10-07,145,255.5479339,173.2562672,82.29166667
3,2022-10-07,179,2555.352413,2192.40976,362.9426532
4,2022-10-07,179,46.46095297,39.86199564,6.59895733
5,2022-10-07,179,929.2190593,797.2399127,131.9791466
1,2022-10-07,313,2683.253306,1819.190806,864.0625
1,2022-10-07,387,2683.253306,2070.805895,612.4474107
4,2022-10-07,387,255.5479339,197.219609,58.32832483
1,2022-10-07,400,487.8400061,404.5424471,83.29755906
2,2022-10-07,400,1486.750495,1232.891267,253.8592276
4,2022-10-07,400,46.46095297,38.5278521,7.933100863
5,2022-10-07,422,4569.734347,3957.039998,612.6943485
1,2022-10-07,452,-5250,-5250,0
3,2022-10-07,452,-27500,-27500,0
4,2022-10-07,452,-500,-500,0
3,2022-10-07,474,2555.352413,2119.031866,436.3205475
4,2022-10-07,474,46.46095297,38.5278521,7.933100863
4,2022-10-07,516,255.5479339,197.219609,58.32832483
2,2022-10-07,614,14018.11664,12858.11664,1160
5,2022-10-07,614,8761.3229,8036.3229,725
1,2022-10-07,721,487.8400061,425.7360789,62.10392725
3,2022-10-07,721,2555.352413,2230.046128,325.3062856
4,2022-10-07,721,46.46095297,40.54629323,5.914659738
3,2022-10-07,749,-11000,-11000,0
4,2022-10-07,749,-2500,-2500,0
1,2022-10-07,766,2683.253306,1879.072503,804.1808026
3,2022-10-07,766,1124.410909,787.4208584,336.9900506
4,2022-10-07,801,255.5479339,178.959286,76.58864787
1,2022-10-07,917,2683.253306,2004.814098,678.4392081
3,2022-10-07,917,1124.410909,840.1125742,284.2983348
1,2022-10-08,127,2683.253306,1940.925306,742.3279994
4,2022-10-08,127,255.5479339,184.8500292,70.69790471
1,2022-10-08,134,487.8400061,397.7150061,90.125
3,2022-10-08,134,2555.352413,2083.26908,472.0833333
5,2022-10-08,134,929.2190593,757.5523927,171.6666667
2,2022-10-08,166,1486.750495,1254.055901,232.6945942
3,2022-10-08,166,2555.352413,2155.408579,399.9438338
4,2022-10-08,166,46.46095297,39.1892469,7.271706069
5,2022-10-08,166,929.2190593,783.784938,145.4341214
1,2022-10-08,203,487.8400061,404.5424471,83.29755906
2,2022-10-08,203,1486.750495,1232.891267,253.8592276
3,2022-10-08,203,2555.352413,2119.031866,436.3205475
4,2022-10-08,203,46.46095297,38.5278521,7.933100863
5,2022-10-08,203,929.2190593,770.5570421,158.6620173
3,2022-10-08,208,1124.410909,867.7662798,256.6446292
4,2022-10-08,208,255.5479339,197.219609,58.32832483
2,2022-10-08,349,14018.11664,13233.70544,784.4111984
5,2022-10-08,349,8761.3229,8271.065901,490.256999
1,2022-10-08,437,4892.630988,4585.766016,306.864972
4,2022-10-08,437,465.964856,436.7396206,29.22523543
1,2022-10-08,469,928.3184858,882.1057236,46.21276224
3,2022-10-08,469,4862.62064,4620.55379,242.0668498
4,2022-10-08,469,88.41128436,84.01006891,4.401215451
1,2022-10-08,525,2683.253306,2070.805895,612.4474107
3,2022-10-08,525,1124.410909,867.7662798,256.6446292
4,2022-10-08,525,255.5479339,197.219609,58.32832483
1,2022-10-08,554,-5250,-5250,0
4,2022-10-08,554,-500,-500,0
5,2022-10-08,554,-10000,-10000,0
1,2022-10-08,612,-26250,-26250,0
4,2022-10-08,612,-2500,-2500,0
3,2022-10-08,642,2050.245366,1743.7307,306.5146664
4,2022-10-08,642,465.964856,396.3024318,69.66242418
1,2022-10-08,741,487.8400061,397.7150061,90.125
3,2022-10-08,741,2555.352413,2083.26908,472.0833333
4,2022-10-08,741,46.46095297,37.87761963,8.583333333
5,2022-10-08,741,929.2190593,757.5523927,171.6666667
1,2022-10-08,825,4892.630988,4439.628253,453.0027354
3,2022-10-08,825,2050.245366,1860.415649,189.8297177
2,2022-10-08,908,2829.1611,2554.494433,274.6666667
4,2022-10-08,908,88.41128436,79.82795103,8.583333333
5,2022-10-08,908,1768.225687,1596.559021,171.6666667
1,2022-10-08,915,487.8400061,425.7360789,62.10392725
2,2022-10-08,915,1486.750495,1297.481383,189.2691116
4,2022-10-08,915,46.46095297,40.54629323,5.914659738
5,2022-10-08,915,929.2190593,810.9258646,118.2931948
1,2022-10-08,925,2683.253306,1819.190806,864.0625
3,2022-10-08,925,1124.410909,762.3275757,362.0833333
4,2022-10-08,925,255.5479339,173.2562672,82.29166667
1,2022-10-09,29,487.8400061,404.5424471,83.29755906
4,2022-10-09,29,46.46095297,38.5278521,7.933100863
5,2022-10-09,29,929.2190593,770.5570421,158.6620173
1,2022-10-09,112,2683.253306,1940.925306,742.3279994
4,2022-10-09,112,255.5479339,184.8500292,70.69790471
2,2022-10-09,294,-80000,-80000,0
5,2022-10-09,294,-50000,-50000,0
1,2022-10-09,480,487.8400061,404.5424471,83.29755906
2,2022-10-09,480,1486.750495,1232.891267,253.8592276
3,2022-10-09,480,2555.352413,2119.031866,436.3205475
4,2022-10-09,480,46.46095297,38.5278521,7.933100863
5,2022-10-09,480,929.2190593,770.5570421,158.6620173
1,2022-10-09,486,2683.253306,1940.925306,742.3279994
4,2022-10-09,486,255.5479339,184.8500292,70.69790471
1,2022-10-09,511,4892.630988,4585.766016,306.864972
4,2022-10-09,511,465.964856,436.7396206,29.22523543
2,2022-10-09,593,2829.1611,2598.346587,230.8145122
4,2022-10-09,593,88.41128436,81.19833085,7.212953507
5,2022-10-09,593,1768.225687,1623.966617,144.2590701
1,2022-10-09,625,2683.253306,1940.925306,742.3279994
1,2022-10-09,659,928.3184858,838.1934858,90.125
3,2022-10-09,659,4862.62064,4390.537307,472.0833333
4,2022-10-09,659,88.41128436,79.82795103,8.583333333
1,2022-10-09,662,4892.630988,4439.628253,453.0027354
3,2022-10-09,662,2050.245366,1860.415649,189.8297177
4,2022-10-09,662,465.964856,422.8217383,43.14311765
2,2022-10-09,731,7311.574955,6240.772792,1070.802163
5,2022-10-09,778,4569.734347,3957.039998,612.6943485
1,2022-10-09,820,2683.253306,1819.190806,864.0625
3,2022-10-09,820,1124.410909,762.3275757,362.0833333
4,2022-10-09,820,255.5479339,173.2562672,82.29166667
1,2022-10-09,885,487.8400061,425.7360789,62.10392725
2,2022-10-09,885,1486.750495,1297.481383,189.2691116
3,2022-10-09,885,2555.352413,2230.046128,325.3062856
4,2022-10-09,885,46.46095297,40.54629323,5.914659738
4,2022-10-09,924,46.46095297,38.5278521,7.933100863
5,2022-10-09,924,929.2190593,770.5570421,158.6620173
1,2022-10-10,173,2683.253306,2070.805895,612.4474107
4,2022-10-10,173,255.5479339,197.219609,58.32832483
1,2022-10-10,265,4892.630988,4585.766016,306.864972
3,2022-10-10,308,1124.410909,787.4208584,336.9900506
4,2022-10-10,308,255.5479339,178.959286,76.58864787
3,2022-10-10,347,1124.410909,867.7662798,256.6446292
4,2022-10-10,347,255.5479339,197.219609,58.32832483
1,2022-10-10,361,2683.253306,1819.190806,864.0625
1,2022-10-10,428,2683.253306,2070.805895,612.4474107
4,2022-10-10,428,255.5479339,197.219609,58.32832483
3,2022-10-10,445,1124.410909,840.1125742,284.2983348
4,2022-10-10,445,255.5479339,190.934676,64.61325791
1,2022-10-10,447,-26250,-26250,0
1,2022-10-10,464,-26250,-26250,0
4,2022-10-10,464,-2500,-2500,0
5,2022-10-10,550,4569.734347,3844.734347,725
3,2022-10-10,557,1124.410909,840.1125742,284.2983348
4,2022-10-10,557,255.5479339,190.934676,64.61325791
4,2022-10-10,639,255.5479339,173.2562672,82.29166667
3,2022-10-10,649,-11000,-11000,0
4,2022-10-10,649,-2500,-2500,0
4,2022-10-10,779,465.964856,422.8217383,43.14311765
1,2022-10-10,796,-26250,-26250,0
1,2022-10-10,889,-26250,-26250,0
3,2022-10-10,889,-11000,-11000,0
4,2022-10-10,889,-2500,-2500,0
1,2022-10-10,927,487.8400061,425.7360789,62.10392725
2,2022-10-10,927,1486.750495,1297.481383,189.2691116
2,2022-10-10,982,7311.574955,6423.067325,888.5076297
3,2022-10-10,982,10053.41556,8831.717572,1221.697991
5,2022-10-10,982,4569.734347,4014.417078,555.3172686
1,2022-10-11,298,928.3184858,897.2485385,31.06994731
2,2022-10-11,298,2829.1611,2734.471736,94.68936324
3,2022-10-11,298,4862.62064,4699.873297,162.7473431
4,2022-10-11,300,-2500,-2500,0
3,2022-10-11,370,1124.410909,840.1125742,284.2983348
4,2022-10-11,370,255.5479339,190.934676,64.61325791
1,2022-10-11,396,2683.253306,2004.814098,678.4392081
3,2022-10-11,396,1124.410909,840.1125742,284.2983348
4,2022-10-11,396,255.5479339,190.934676,64.61325791
2,2022-10-11,429,7311.574955,6240.772792,1070.802163
5,2022-10-11,429,4569.734347,3900.482995,669.251352
1,2022-10-11,439,2683.253306,1819.190806,864.0625
3,2022-10-11,439,1124.410909,762.3275757,362.0833333
4,2022-10-11,439,255.5479339,173.2562672,82.29166667
4,2022-10-11,665,-500,-500,0
5,2022-10-11,665,-10000,-10000,0
4,2022-10-11,785,-500,-500,0
3,2022-10-11,839,19274.91038,17679.91038,1595
3,2022-10-12,99,1124.410909,840.1125742,284.2983348
4,2022-10-12,99,255.5479339,190.934676,64.61325791
1,2022-10-12,122,928.3184858,838.1934858,90.125
2,2022-10-12,122,2829.1611,2554.494433,274.6666667
4,2022-10-12,122,88.41128436,79.82795103,8.583333333
3,2022-10-12,129,-11000,-11000,0
1,2022-10-12,161,-5250,-5250,0
2,2022-10-12,181,14018.11664,13425.59417,592.5224695
1,2022-10-12,367,2683.253306,2004.814098,678.4392081
4,2022-10-12,367,255.5479339,190.934676,64.61325791
3,2022-10-12,453,2050.245366,1688.162033,362.0833333
4,2022-10-12,453,465.964856,383.6731893,82.29166667
3,2022-10-12,472,-11000,-11000,0
1,2022-10-12,606,487.8400061,425.7360789,62.10392725
2,2022-10-12,606,1486.750495,1297.481383,189.2691116
4,2022-10-12,606,46.46095297,40.54629323,5.914659738
5,2022-10-12,606,929.2190593,810.9258646,118.2931948
2,2022-10-12,738,1486.750495,1275.58386,211.1666346
3,2022-10-12,738,2555.352413,2192.40976,362.9426532
2,2022-10-12,744,7311.574955,6516.201801,795.3731535
3,2022-10-12,744,10053.41556,8959.777477,1093.638086
1,2022-10-12,772,-26250,-26250,0
3,2022-10-12,772,-11000,-11000,0
4,2022-10-12,773,255.5479339,190.934676,64.61325791
3,2022-10-12,897,-11000,-11000,0
1,2022-10-12,937,-26250,-26250,0
3,2022-10-12,937,-11000,-11000,0
4,2022-10-12,937,-2500,-2500,0
4,2022-10-12,999,-500,-500,0
4,2022-10-13,37,465.964856,409.3473869,56.61746914
2,2022-10-13,68,14018.11664,13233.70544,784.4111984
5,2022-10-13,68,8761.3229,8271.065901,490.256999
1,2022-10-13,80,2683.253306,1940.925306,742.3279994
4,2022-10-13,80,255.5479339,184.8500292,70.69790471
1,2022-10-13,113,2683.253306,1819.190806,864.0625
4,2022-10-13,113,255.5479339,173.2562672,82.29166667
1,2022-10-13,187,2683.253306,2070.805895,612.4474107
3,2022-10-13,187,1124.410909,867.7662798,256.6446292
4,2022-10-13,187,255.5479339,197.219609,58.32832483
1,2022-10-13,219,-5250,-5250,0
5,2022-10-13,219,-10000,-10000,0
1,2022-10-13,233,487.8400061,397.7150061,90.125
2,2022-10-13,233,1486.750495,1212.083828,274.6666667
3,2022-10-13,233,2555.352413,2083.26908,472.0833333
4,2022-10-13,233,46.46095297,37.87761963,8.583333333
5,2022-10-13,233,929.2190593,757.5523927,171.6666667
1,2022-10-13,389,487.8400061,418.5509542,69.28905197
